41830915	Self-Improved LeNet and Modified SegNet for Alzheimer's Disease Classification using MRI.	Int J Neurosci	2026 Mar 14	Alzheimer's disease (AD) is the leading cause of dementia, typically affecting the elderly. It results in cognitive and memory loss with progression that can lead to death. Although the exact cause remains unclear, it is believed to involve genetics, diet and environment. One key sign of AD is the shrinkage of the hippocampus and frontal lobe cortex. MRI is frequently used to diagnose AD due to its ability to capture detailed images of soft tissues. This study proposes an innovative Multi-head Parallel LeNet5-based Alzheimer's Disease Classification (MPL5-ADC) framework. The proposed MPL5-ADC system processes MRI images through several key steps. First, the Modified Wiener Filter (MWF) is applied for noise reduction during preprocessing. Next, Pyramid Convolutional Kernels-based SegNet (PCK-SgN) performs segmentation to isolate relevant brain regions. In the feature extraction phase, Improved Local Gabor Binary Pattern Histogram Sequence (ILGBPHS), shape features and deep features from VGG16 and ResNet are used to capture both texture and structural details. These features are augmented and then input into a Multi-head Parallel LeNet-5 (MPL5) classifier, which produces the final classified output for accurate and early detection of AD. The MPL5-ADC model predicts a higher accuracy score of 98% to confirm that it more consistently classifies Alzheimer's disease using MRI.
41830722	Left globus pallidus volume moderates the association between traumatic experiences and coping flexibility.	Psychoneuroendocrinology	2026 Mar 7	Refugees are frequently exposed to severe trauma, which may impair coping flexibility-the capacity to adaptively shift between coping strategies depending on situational demands. While prior studies have linked coping styles to hippocampal and thalamic morphology, no research has examined whether subcortical brain volumes moderate the relationship between trauma exposure and coping flexibility in refugees. This study investigated whether volumes of the key brain structures influence this relationship in Ukrainian refugees. Sixty refugees (aged 27.8 ± 6.1 years, 81.7% females) who arrived in Poland after the 2022 Russian invasion and 50 matched controls underwent psychiatric assessment, coping style evaluation, and high-resolution structural MRI. Coping flexibility was quantified using a Between-Strategy variability index from the Coping Inventory for Stressful Situations. Moderation analyses showed that larger left globus pallidus volume weakened the negative association between trauma exposure and coping flexibility across the full sample. Additionally, greater bilateral striatal volumes were positively associated with coping flexibility. These findings suggest that structural characteristics of the left globus pallidus may buffer the adverse impact of trauma on coping flexibility, while larger striatal volumes may generally enhance adaptive coping capacity. Results highlight the potential role of subcortical brain structures in resilience and underscore the value of integrating neurobiological markers into models of adaptation in trauma-exposed populations.Copyright © 2026 Elsevier Ltd. All rights reserved.
41830501	Clinical characteristics of patients showing tympanic membrane pulsation.	Acta Otolaryngol	2026 Mar 14	Visible tympanic membrane (TM) pulsation is an uncommon otoendoscopic finding that may reflect middle ear or intracranial pathology.To characterize clinical features and etiologies of TM pulsation in an outpatient otology setting.We retrospectively reviewed 34 consecutive adults (mean age 56 ± 13 years) with TM pulsation identified on routine otoendoscopy (January 2022-September 2024). All patients underwent audiologic testing and temporal bone computed tomography; internal auditory canal magnetic resonance imaging was performed when indicated. Patients with neurological symptoms or suspected intracranial hypertension were excluded.Middle ear effusion was the most common cause (61.8%), frequently associated with pulsatile tinnitus. Healed TM perforation accounted for 26.5% of cases. Less common etiologies included jugular diverticulum, arachnoid granulation with tegmen dehiscence, temporal encephalocele, and postoperative TM graft pulsation. Imaging findings supported correlations between TM movement and underlying middle ear or adjacent structural abnormalities.In outpatient populations, visible TM pulsation predominantly reflects middle ear cavity conditions rather than intracranial pressure changes. Awareness of this sign may facilitate early detection of clinically relevant lesions, including encephalocele and vascular anomalies, and guide timely imaging and management.
41830492	From cradle to cortex: An exposome- and equity-centered perspective of neurocognitive aging and dementia risk in the era of climate change.	Alzheimers Dement	2026 Mar	The convergence of climate change, adverse environmental exposures, and rapid population aging necessitates an equity-based paradigm shift in safeguarding brain health across the life course. Older adults, especially those in marginalized and low-resource settings, face disproportionate exposure to air pollution, toxicants, and climate-related hazards. Emerging evidence links these biophysical, social, and cultural vulnerabilities to cognitive decline and a heightened risk of developing Alzheimer's disease and related dementias (ADRDs), underscoring the need to examine cumulative exposures across the life course. Exposome-informed research integrating magnetic resonance imaging biomarkers with socioenvironmental contexts remains limited in underrepresented populations but offers opportunities to detect subclinical markers of environmental harm and illuminate mechanistic pathways of ADRDs. Thus, future studies must adopt equity-centered approaches, inclusive recruitment, and community-driven interventions to address systemic inequities and cumulative exposures. Embedding environmental justice within neuroscience will advance preventative public health policies that mitigate inequities and protect brain health during climate change. HIGHLIGHTS: Marginalized communities remain underrepresented in brain health/ Alzheimer's disease and related dementias (ADRDs) research. Toxic environmental exposures worsen inequities in brain health across the life course. Exposome-informed neuroimaging may detect early neural markers of cognitive decline. Future equity-centered exposome/neuroimaging work will inform brain health policy. Need for life course interventions to mitigate environmental risk factors of ADRDs.© 2026 The Author(s). Alzheimer's & Dementia published by Wiley Periodicals LLC on behalf of Alzheimer's Association.
41830418	The correlation between cardiac T2*MRI and B-Type natriuretic peptides in patients with transfusion-dependent anemias and systemic iron overload: a systematic review and meta-analysis.	Hematology	2026 Dec 31	Systemic iron overload in transfusion-dependent anemias leads to progressive myocardial iron accumulation, a major cause of morbidity and mortality. This study evaluated the relationship between cardiac T2* magnetic resonance imaging (MRI) values and natriuretic peptide levels in patients with systemic iron overload.Cardiac T2* MRI magnetic resonance imaging (MRI) is the gold standard for assessing myocardial iron, but it is costly and not widely available. B-type natriuretic peptides (BNP and NT-proBNP), which reflect myocardial stress, may offer a practical biomarker alternative. This systematic review and meta-analysis evaluated the relationship between cardiac T2* MRI values and natriuretic peptide levels in patients with systemic iron overload. Nine studies involving 783 patients were included in the systematic review, and pooled analyses were performed using data from seven studies.Pooled data from seven studies showed a moderate inverse correlation between T2* values and natriuretic peptide levels (r = -0.30, 95% CI -0.51 to -0.06), indicating higher peptide levels with greater myocardial iron deposition. Patients with cardiac iron overload (T2* < 20 ms) had significantly higher peptide levels (standardized mean difference = -0.71, 95% CI -1.32 to -0.11), with pooled mean concentrations of 321.1 (95% CI 248.3-393.9) compared with 179.0 (95% CI 134.3-223.6) in those without cardiac iron overload (T2* > 20 ms).These findings suggest that natriuretic peptide levels reflect myocardial stress associated with cardiac iron burden and may provide clinically relevant information on myocardial iron overload.Although natriuretic peptides cannot replace cardiac MRI, they may serve as accessible, low-cost adjunct biomarkers for screening, monitoring, and early warning of myocardial iron overload, particularly where MRI is limited. Further prospective studies are warranted to validate their role in longitudinal assessment and risk prediction.
41830343	An Optimised Multishot EPI Protocol for Ex Vivo Mouse Brain Diffusion MRI With Gd-DOTA Contrast Enhancement.	NMR Biomed	2026 Apr	Diffusion-weighted magnetic resonance imaging (dMRI) in small animal models is often limited by long acquisition times, low signal-to-noise ratio (SNR) and magnetic susceptibility artefacts. We developed and optimised a 3D spin-echo multishot EPI (SE-msEPI) protocol combined with Gd-DOTA administration to enable efficient, high-quality ex vivo diffusion imaging of the mouse brain. Systematic testing demonstrated that 12 EPI shots provided the optimal trade-off between artefact reduction, SNR and acquisition duration. Gd-DOTA incubation at 3 mM for 7 days allowed the TR to be reduced from 1500 to 400 ms without compromising diffusion metrics, yielding more than threefold SNR increase. This optimisation enabled whole-brain acquisitions at 100-μm isotropic resolution with 60 directions (b = 3000 s/mm2) in ~11 h, a fourfold acceleration compared to standard long-TR protocols. Fractional anisotropy values in Gd-DOTA-enhanced acquisitions closely matched those of the long-TR reference, while low-SNR short-TR baseline and postwashout acquisitions exhibited systematic FA underestimation. Residual error analysis and tractography performance metrics further demonstrated the improved image quality and anatomically plausible reconstruction of white matter pathways under Gd-DOTA-enhanced conditions. Beyond these technical gains, the optimised protocol provides a reproducible framework for high-throughput ex vivo diffusion MRI, enabling connectomics and microstructural studies in mouse models with greater efficiency, increased reuse of tissue sample and reduced animal use.© 2026 John Wiley & Sons Ltd.
41830336	3D-Printable, Honeycomb-Inspired Tissue-Like Bioelectrodes for Patient-Specific Neural Interface.	Adv Mater	2026 Mar 14	The unique gyral patterns of the human brain demand patient-specific neural interfaces to achieve precise neuromodulation, mitigate adverse tissue responses, and optimize therapeutic efficacy and safety. One-size-fits-all, conventional rigid electrocorticography (ECoG) electrodes, standardized for mass production through lithographic techniques, exhibit limited conformability to the brain's heterogeneous cortical topography. This mechanical mismatch results in poor electrode-tissue contact, signal loss, and foreign body responses. To address these limitations, we present an integrated novel platform, synergizing MRI-based anatomical mapping, finite element analysis (FEA)-optimized mechanical design, and direct ink writing (DIW) 3D printing to fabricate electrodes customized to individual gyral patterns. The resulting honeycomb-inspired printable gel electrode (HiPGE) employs a bioinspired honeycomb architecture with ultra-soft hydrogels, engineered to match the bending stiffness of brain tissue (0.1-10 kPa) while maintaining cost-efficiency and long-term durability. This mechanical congruence ensures exceptional cortical conformability and adaptive interfacing, circumventing the geometric and material limitations of traditional rigid electrodes. By combining patient-specific design with scalable fabrication, our platform establishes a transformative framework for neural interface engineering, enhancing precision, biocompatibility, and functional performance in neuromodulation therapies and neuroprosthetic applications.© 2026 The Author(s). Advanced Materials published by Wiley‐VCH GmbH.
41830160	Spatial Coefficient of Variation (sCOV) From ASL MRI Reveals Global Cerebrovascular Dysfunction in Long COVID.	NMR Biomed	2026 Apr	Long COVID is increasingly associated with persistent neurological and cognitive symptoms, yet its underlying mechanisms remain unclear. Vascular dysregulation, endothelial dysfunction, and microvascular injury have been proposed as potential contributors. Arterial spin labeling (ASL) MRI allows noninvasive quantification of cerebral blood flow (CBF) and assessment of vascular function. Previous studies have reported hypoperfusion in long COVID patients, but few have accounted for delayed arterial transit time, which can affect ASL quantification. The spatial coefficient of variation (sCOV) has been previously used as a proxy of arterial transit time, providing a noninvasive marker of global cerebrovascular function. We examined 186 adults from an Argentine cohort (145 long COVID and 41 controls), approximately 2 years postinfection. Three-dimensional pulsed ASL data were processed with ExploreASL to quantify CBF and sCOV in gray matter and lobar regions. Group comparisons were performed using multivariate models adjusted for age, sex, and white matter hyperintensity (WMH) volume. Long COVID participants showed significantly higher global gray matter sCOV compared with controls (p = 0.02), with consistent regional trends across the frontal (L: p = 0.05; R: p = 0.07), temporal (L: p = 0.05; R: p = 0.08), parietal (L: p = 0.07; R: p = 0.06), occipital (L: p = 0.08; R: p = 0.05), and insular (L: p = 0.01; R: p = 0.15) lobes after FDR correction. Mean global, lobar, and regional gray matter CBF and WMH volumes did not differ significantly between groups. Increased sCOV, reflecting delayed arterial transit and reduced vascular efficiency, indicates widespread cerebrovascular dysfunction in the absence of perfusion deficits and not associated with white matter hyperintensities. These findings provide evidence of global vascular impairment in long COVID and support sCOV as a sensitive, noninvasive biomarker of cerebrovascular health.© 2026 John Wiley & Sons Ltd.
41830135	Multivariate patterns of plasma biomarkers predict region-specific Alzheimer's pathology and cognitive decline across independent cohorts.	Alzheimers Dement	2026 Mar	Alzheimer's disease (AD) is characterized by the progressive accumulation of amyloid-beta (Aβ) plaques, tau tangles, and neurodegeneration (ATN framework). While neuroimaging detects these changes, it is costly and not widely accessible. Blood-based biomarkers offer scalable alternatives for early detection.We integrated plasma biomarkers, neuroimaging, and cognitive data from two large cohorts. We examined multivariate patterns of plasma Aβ42/Aβ40, phosphorylated tau (p-tau) 217, p-tau181, neurofilament light (NfL), and glial fibrillary acidic protein (GFAP) that predict amyloid, tau, neurodegeneration, and memory decline.Specific plasma biomarker combinations predicted amyloid burden in the precuneus, tau in the entorhinal cortex, hippocampal atrophy, and memory decline. Models trained in one cohort accurately predicted outcomes in the other, confirming cross-cohort generalizability.Distinct plasma signatures reflect underlying AD pathways, supporting the use of blood-based biomarkers as cost-effective, noninvasive tools for early detection, disease monitoring, and individualized risk profiling.© 2026 The Author(s). Alzheimer's & Dementia published by Wiley Periodicals LLC on behalf of Alzheimer's Association.
41828720	Morphological and Molecular Characteristics of Choroid Plexus Epithelium in Aged Brains.	Int J Mol Sci	2026 Mar 9	The choroid plexus (CP) has traditionally been regarded as a cerebrospinal fluid-producing structure; however, increasing evidence indicates that it functions as a dynamic regulatory interface involved in immune surveillance, metabolic homeostasis, and brain clearance. Neuroimaging studies consistently report CP enlargement across aging and diverse neurological and neuropsychiatric disorders, yet the underlying cellular mechanisms remain poorly integrated. In this review, we synthesize morphological, molecular, and imaging evidence to propose a sequential degenerative model of the CP epithelium. This model comprises: (1) regulated epithelial cell loss via apical extrusion, (2) compensatory hypertrophy of residual cells, (3) mitochondrial remodeling with oncocytic-like change, and (4) progressive blood-cerebrospinal fluid barrier dysfunction. At the molecular level, alterations in epithelial adhesion systems-particularly SPINT1-mediated protease regulation and E-cadherin-based adherens junction stability-may initiate epithelial instability. Hypertrophic epithelial cells exhibit increased mitochondrial burden, reflected by Tom20 expression, which may initially support metabolic adaptation but ultimately contribute to oxidative stress and functional decline. At the macroscopic level, the cumulative effects of cell loss, hypertrophy, and mitochondrial remodeling likely underlie CP enlargement detectable by magnetic resonance imaging. This framework positions CP enlargement as an imaging-visible manifestation of epithelial stress and provides a structural-molecular basis for interpreting CP alterations in brain aging and neurodegenerative disorders.
41828613	Modern Analytical Techniques in Epilepsy Research.	Int J Mol Sci	2026 Mar 4	Epilepsy remains one of the most prevalent neurological disorders, characterised by complex aetiology encompassing genetic, structural, metabolic, and inflammatory factors. Despite advances in neuroimaging and neurophysiological diagnostics, there is a persistent lack of sensitive and specific biomarkers to enable early diagnosis, risk stratification, and monitoring of therapeutic efficacy. Key epilepsy biomarkers include neurotransmitters, energy-related compounds, tryptophan pathway metabolites, and choline derivatives. Their determination employs liquid chromatography coupled with tandem mass spectrometry (LC-MS/MS), high-performance liquid chromatography (HPLC) with electrochemical or fluorescence detection, gas chromatography with tandem mass spectrometry (GC-MS/MS), high-resolution mass spectrometry (HRMS), and proton nuclear magnetic resonance (1H-NMR) spectroscopy, revealing metabolic disturbances in neurotransmission, energy metabolism, and oxidative stress associated with epileptogenesis. Among these techniques, LC-MS/MS currently provides the highest analytical sensitivity and specificity for quantifying low-abundance epilepsy-related metabolites, while HPLC with conventional detection remains a simpler and more cost-effective alternative for routine clinical laboratories. This review presents the current state of knowledge regarding chromatographic techniques applied to the analysis of mentioned metabolites, as well as therapeutic drug monitoring of antiepileptic drugs. Key sample preparation stages are also discussed. Various biological matrices-plasma, serum, urine, cerebrospinal fluid (CSF), dried blood spots (DBSs), and brain tissue-are evaluated. Novel approaches are also presented, including hair samples, microsampling techniques, and headspace analysis of volatile metabolites. Chromatographic techniques constitute the foundation of contemporary metabolomic research in epileptology, enabling biomarker identification and supporting personalised medicine. Further standardisation and translational validation remain necessary, as current evidence is insufficient for routine clinical implementation.
41828349	The Impact of Motor Symptom Asymmetry on the Relationship Between Non-Motor Manifestations and Neurometabolic Profiles in Parkinson's Disease.	Int J Mol Sci	2026 Feb 25	Parkinson's disease (PD) is characterized by asymmetric motor symptoms (MSs), which may influence non-motor symptoms (NMSs). This study investigated the relationship between NMSs and the neurometabolic profile of the substantia nigra (SN) and globus pallidus (GP) of patients with PD, examining how these associations vary according to MS asymmetry. Forty-three PD patients (20 with right-predominant motor symptoms-RPD, and 23 with left-predominant motor symptoms-LPD) and 20 healthy controls (HCs) underwent single-voxel proton magnetic resonance spectroscopy, along with comprehensive clinical assessments of MSs and NMSs. Compared with HCs, PD patients showed higher N-acetylaspartate (NAA) levels in the SN, lower myo-inositol (Ins) levels in both sides of the SN, and higher glutamate/glutamine (Glx) levels in the right GP. Choline (Cho) in the left GP was positively associated with cognitive performance. In LPD patients, compared with HCs, NAA levels were increased in the right SN, whereas Ins levels were reduced in both hemispheres. These patients reported higher anxiety and exhibited marked hemispheric asymmetry of SN NAA. In this group, higher NAA levels in the right SN were associated with fewer sleep disturbances, while Ins in the right GP was related to both cognitive function and NMS severity. RPD patients showed elevated Glx levels in the right GP compared with HCs, with no significant hemispheric differences in metabolite levels. Nevertheless, Cho in the right SN was positively associated with sleep disturbances. Overall, these findings suggest that motor asymmetry in PD influences the neurometabolic correlates of NMSs, revealing distinct metabolic-clinical profiles in RPD and LPD patients.
41828095	Optimization-Driven Hybrid Machine Learning Framework for Brain Tumor Classification in MRI with Metaheuristic Feature Selection.	Diagnostics (Basel)	2026 Mar 9	Background/Objectives: Brain tumors are among the most severe neurological disorders, and their variability in size, morphology, and anatomical location complicates early and accurate diagnosis. Although magnetic resonance imaging (MRI) is the most reliable non-invasive modality for tumor detection, manual interpretation remains time-consuming, subjective, and susceptible to human error. This study aims to develop an optimization-driven hybrid machine learning framework for accurate and computationally efficient automatic brain tumor classification. Methods: The dataset includes 834 MRI images (583-training, 123-validation, 128-independent test). Because YOLOv11 detects tumor and non-tumor regions separately, the sample size doubled during region-based analysis, and all subsequent stages were conducted at the regions of interest (ROI) level. On the independent test set, YOLOv11 achieved 98.87% mAP@50, 98.54% precision, and 98.21% recall. The proposed framework combines automated tumor localization with image standardization using Gaussian noise reduction and bilinear interpolation. From the processed MR images, 39 entropy-based features were extracted. To enhance diagnostic performance and eliminate redundant information, the superb fairy-wren optimization algorithm (SFOA) was applied for feature selection and compared with particle swarm optimization (PSO), Harris hawk optimization (HHO), and puma optimization (PO). Final classification was primarily performed using k-nearest neighbors (kNN), while support vector machines (SVM) were used for comparative evaluation. Results: SFOA reduced the feature dimensionality from 39 to 5 features while achieving 99.20% classification accuracy on the independent test set. In comparison, PSO selected 10 features, HHO selected 6 features and PO selected 10 features, all achieving 98.45% accuracy. The best performance obtained with SVM was 98.45% accuracy (HHO-SVM), which remained lower than the 99.20% achieved by the proposed SFOA-kNN model. Conclusions: The results indicate that combining entropy-based feature extraction with SFOA-driven feature selection and kNN classification significantly enhances diagnostic accuracy while reducing computational complexity, highlighting the strong potential of the proposed framework for integration into computer-aided diagnosis systems to support clinical decision-making.
41828057	Differentiation of Intracranial Dural Metastases and Meningiomas Using DSC Perfusion MRI and Machine Learning.	Diagnostics (Basel)	2026 Mar 5	Background/Objectives: To assess the diagnostic performance of dynamic susceptibility contrast (DSC) perfusion MRI parameters and machine learning methods for differentiating intracranial dural metastases (IDMs) from meningiomas. Methods: This retrospective diagnostic accuracy study included 56 patients (mean age: 57.6 ± 11.2 years; 20 men) with dural-based intracranial lesions (65 lesions): 18 patients with IDM (27 lesions) and 38 patients with meningiomas (38 lesions). All patients underwent DSC perfusion MRI. Relative cerebral blood volume (rCBV), relative cerebral blood flow (rCBF), diffusion metrics, and dynamic time-signal intensity curve parameters were extracted. Group comparisons were performed using nonparametric statistical tests. Machine learning models, including linear discriminant analysis (LDA), were developed using patient-level grouped nested cross-validation to avoid data leakage. Diagnostic performance was evaluated using out-of-fold receiver operating characteristic (ROC) analysis, calibration assessment, and clinically oriented thresholds prioritizing metastasis sensitivity. Results: rCBV_mean and rCBF_mean were significantly higher in meningiomas than in dural metastases (median rCBV_mean: 4.71 vs. 2.95; median rCBF_mean: 3.44 vs. 2.02; both p < 0.001). Diffusion metrics and dynamic perfusion parameters, including wash-in time, percentage signal recovery, and wash-out slope, did not differ significantly between groups (p > 0.05). Univariate ROC analysis demonstrated strong discrimination for both rCBF_mean (AUC: 0.82; 95% CI: 0.72, 0.90) and rCBV_mean (AUC: 0.82; 95% CI: 0.72, 0.91). An LDA model integrating rCBF_mean and rCBV_mean achieved an out-of-fold AUC of 0.81 (95% CI: 0.72, 0.89) and improved specificity (85%) at a fixed metastasis sensitivity of 85%. Conclusions: DSC perfusion MRI-derived rCBF and rCBV are robust biomarkers for differentiating IDMs from meningiomas. An interpretable machine learning model integrating these parameters improves diagnostic specificity while maintaining high sensitivity.
41828028	NeuroFusion-ViT: A Hybrid CNN-EVA Transformer Model with Cross-Attention Fusion for MRI-Based Alzheimer's Stage Classification.	Diagnostics (Basel)	2026 Mar 3	Background: Alzheimer's disease is the most common type of dementia and a progressive neurodegenerative disease that begins with neuronal damage and leads to a reduction in brain tissue. Currently, there is no cure for this disease, and existing approaches focus on alleviating symptoms. Methods: This study proposes NeuroFusion-ViT, a highly accurate and computationally efficient hybrid deep learning model for early-stage detection of Alzheimer's disease. The model combines an EVA-02-based Vision Transformer (ViT) with the ConvNeXt-Small CNN architecture, providing powerful representation learning that can process both global context and local details. The proposed Gated Cross-Attention Fusion (G-CAF) mechanism dynamically combines two different features, offering high discriminative power and model stability. Results: In experiments conducted on the OASIS MRI dataset, the model achieved 99.86% accuracy, 0.9989 Macro F1, and 0.999 ROC-AUC values, demonstrating clear superiority over single-modal and hybrid models described in the literature. Furthermore, 5-fold cross-validation results also support the model's high generalizability. Ablation studies showed that each of the components-cross-attention, gate mechanism, Dual LayerNorm, and FFN-Dropout-made a meaningful contribution to performance. Conclusions: The results demonstrate that the NeuroFusion-ViT architecture offers a reliable, stable, and clinically applicable solution for Alzheimer's stage classification.
41828026	Opportunities and Challenges of Visual Large Language Models in Imaging Diagnostics: Lessons from Brain Metastasis Detection in Clinical MRI.	Diagnostics (Basel)	2026 Mar 3	Background/Objectives: To evaluate the diagnostic accuracy of two visual large language models (vLLMs), GPT-4o (OpenAI) and Claude Sonnet 3.5 (Anthropic), for detecting brain metastases in routine MRI using combined imaging and textual input. Methods: This retrospective study included 31 patients with and 46 without brain metastases with underlying melanoma (n = 24), lung cancer (n = 23), breast cancer (n = 17), or renal cell carcinoma (n = 13). In total, 100 MRI examinations (50 with, 50 without metastases) were provided to both vLLMs using a single representative slice per sequence, together with clinical history and the referring question. The generated free-text reports were evaluated for detection accuracy, overdiagnosis, correct sequence recognition, anatomical localization, lesion laterality, and lesion size estimation. Results: Both vLLMs showed perfect sensitivity (100% for both) but very low specificity (GPT-4o: 8%, Sonnet 3.5: 4%; p = 0.625), resulting in low diagnostic accuracy (GPT-4o: 54%, Sonnet 3.5: 52%; p = 0.625). Sequence identification was highly accurate in both models, with GPT-4o performing significantly better (100% vs. 93%; p < 0.05). Identification of the anatomical brain region (70% vs. 72%; p = 1.00) and lesion laterality (62% vs. 76%; p = 0.189) was comparable. Both models hallucinated additional lesions in 12% of cases. Lesion size measurements showed no significant differences between the models or in comparison with the radiologist. Conclusions: GPT-4o and Claude Sonnet 3.5 can generate radiological reports and detect brain metastases with excellent sensitivity, but their very low specificity, frequent hallucinations, and limited spatial reliability currently preclude clinical application. Future work should address how the balance between visual and textual input influences diagnostic behavior in vLLMs.
41828012	Contribution of Myelin Damage to White Matter Changes in Osmotic Demyelination Syndrome.	Diagnostics (Basel)	2026 Mar 1	Background/Objectives: Osmotic demyelination syndrome (ODS) causes marked myelin loss with relative axonal preservation. We used diffusion tensor imaging (DTI) to longitudinally assess white matter (WM) changes, hypothesizing that radial diffusivity (RD) would show dynamic recovery alongside clinical improvement. Methods: A 40-year-old woman with ODS and five age-matched female controls underwent DTI at 7 weeks and 6 months post-onset. Metrics were extracted from 27 WM tract categories using atlas-based regions of interest. Lesions were defined by directional dual thresholds (RD_d ≥ 2.0, axial diffusivity [AD] ≤ -2.0, or fractional anisotropy [FA] ≤ -2.0) and confirmed using the Crawford-Howell test with Benjamini-Hochberg FDR correction (q ≤ 0.05). Longitudinal percent change (Δ%) was compared using the Friedman test with Bonferroni-corrected Wilcoxon post hoc tests (α = 0.017). Results: Serum sodium increased from 126 to 138 mmol/L within 24 h, followed by a severe neurological deficit; near-complete recovery by 6 months. At 7 weeks, RD-defined lesions were detected in 10/27 tracts (37.0%)-1/6 brainstem-related and 9/21 non-brainstem-indicating widespread myelin-predominant injury. No AD- or FA-based lesions met criteria, although AD increase in the cingulate gyrus was significant. From 7 weeks to 6 months, the mean Δ% was -0.40 ± 9.38% (AD), -4.73 ± 9.73% (RD), and 7.94 ± 7.53% (FA). Changes differed across metrics (χ2(2) = 24.07, p = 5.92 × 10-6), with greater RD and FA changes than AD. Conclusions: Early RD-predominant abnormalities preceded RD reduction and FA increase during recovery, consistent with restoration of myelin-related microstructure. Larger studies are warranted.
41827957	Insights into Accelerated MRI Protocols for Pediatric Brain Assessment in Emergency Cases.	Diagnostics (Basel)	2026 Feb 26	Two accelerated magnetic resonance imaging (MRI) protocols for pediatric brain imaging, GOBrain and Deep Resolve Swift Brain, developed by Siemens Healthineers (Erlangen, Germany), were evaluated in a series of clinically relevant pediatric cases at 3 Tesla. Pediatric patients are particularly prone to motion, may be uncooperative, and often require sedation, especially in emergency settings. Consequently, there is a persistent clinical demand for fast brain MRI protocols that provide diagnostically sufficient image quality while minimizing examination time. Contemporary turbo spin-echo (TSE)-based clinical protocols commonly integrate parallel imaging (PI) and simultaneous multi-slice (SMS) techniques to achieve substantial reductions in scan time. Recent advances in three-dimensional volumetric encoding, compressed sensing, and deep learning (DL)-based reconstruction have further mitigated geometry-factor-related noise amplification, enabling higher acceleration factors (GOBrain). In parallel, echo-planar imaging (EPI) has emerged as a promising approach for ultrafast multi-contrast imaging. To overcome the limitations of single-shot EPI, a multi-shot EPI-based brain MRI protocol combined with the DL-based reconstruction method Deep Resolve Swift Brain has been developed. This approach leverages the efficiency of EPI while improving image quality. Using these accelerated protocols, a comprehensive diagnostic multi-contrast brain MRI examination, particularly suited to triage and emergency imaging, can be completed in minutes. This case overview, including therapy-related leukencephalopathy in acute lymphoblastic leukemia (ALL), a brain abscess, traumatic diffuse axonal injury (DAI), a posterior circulation infarction due to vertebral artery dissection, leuokostasis syndrome, and a posterior fossa tumor with obstructive hydrocephalus, demonstrates the potential clinical feasibility of both protocols in pediatric neuroimaging. Both protocols position them as supplementary options alongside established imaging protocols, while dedicated high-resolution protocols might remain necessary for subtle pathological findings, such as focal cortical dysplasia, and for neuronavigation until larger comparative studies are available.
41827952	Motor Neuron Disease with Guillain-Barré Syndrome? Motor Band Sign with Anti-GQ1b Antibodies.	Diagnostics (Basel)	2026 Feb 26	A 79-year-old former marathoner, with memory impairment since age 78, developed increasing stumbling and progressively worsening waddling gait. Three months after gait disturbance onset, she noted mild dysphagia. With declining walking distance and endurance, she presented to our hospital six months after onset, exhibiting frontal signs, Parkinsonism with marked trunk rigidity, and hyperreflexia of the jaw and limbs. L-dopa challenge tests showed no improvement. At seven months post-onset, she had difficulty rising. By nine months, she relied on a walker, and speech disturbance appeared. At 10-11 months, both dysarthria and dysphagia rapidly worsened, she became bed-ridden, and upper limb weakness developed (though she could still use chopsticks). Neurological examination at one year revealed severe dysarthria/dysphagia, four extremity fasciculations and muscle weakness (grade 2 in upper limbs, grade 1 in lower limbs), trunk-dominant rigidity, and hyperreflexia in the jaw and limbs. Brain MRI, specifically susceptibility-weighted imaging, revealed motor band signs. Cerebrospinal fluid study revealed albuminocytological dissociation. Needle electromyography revealed acute denervation and chronic reinnervation in the cranial nerve, cervical, and lumbar areas, which was suggestive of motor neuron disease (MND). Serum anti-GQ1b antibodies were detected. Immunotherapy was followed by mild improvement, which might suggest a reversible component, although definitive pathological overlap remains unconfirmed. This case highlights a diagnostic challenge where an acute immune-mediated neuropathy could potentially be superimposed on a chronic neurodegenerative process. Anti-GQ1b antibodies should be interpreted with caution, as they may reflect either a true clinicopathological overlap with Guillain-Barré syndrome or a secondary phenomenon (epiphenomenon) related to the primary neurodegenerative process.
